"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"India","🇮🇳","2022-11-06","true","50","B08PDGRR32","4","I love the overall design and the sound is loud too. But bass is a little bit below my expectations. I have to use an equaliser app to produce good enough bass. Battery is also good..","https://m.media-amazon.com/images/I/61CeZBdbvUL._SY88.jpg","https://m.media-amazon.com/images/I/71ArzWOvdJL._SY88.jpg",,,"One person found this helpful","Goor product for its price range","https://www.amazon.in/gp/customer-reviews/R3NZI1G7K4PZOW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India 🇮🇳 on 6 November 2022","Style name: 1200Colour: Maroon"
"India",,"2023-01-10","true","11","B08PDGRR32","4","Sound quality is simply superb","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","","Nice product","https://www.amazon.in/gp/customer-reviews/R1GNSNIKRHZHFG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 10 January 2023","Style name: 1200Colour: Black"
"India",,"2023-01-11","true","12","B08PDGRR32","4","Bty prblm","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","","Bty pbm","https://www.amazon.in/gp/customer-reviews/RROLEY1CNRPCC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 11 January 2023","Style name: 1200Colour: Blue"
"India",,"2023-01-11","true","13","B08PDGRR32","4","Not crystal clear sound but loud and bass is ossom","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","3 people found this helpful","Not bad in these price range good product with good sound","https://www.amazon.in/gp/customer-reviews/RF0YAYBF2SN52/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 11 January 2023","Style name: 1200Colour: Black"
"India",,"2022-12-25","true","14","B08PDGRR32","4","I am using this speaker and the bluetooth often get disconnected by its own from my phone rest all are godd speakers are quite good and loud for the 14w speakers but the price was high.","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","","battery and BT connectivity not upto the mark","https://www.amazon.in/gp/customer-reviews/R22ORTBMQ8IXMW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 25 December 2022","Style name: 1200Colour: Maroon"
"India",,"2023-01-06","true","15","B08PDGRR32","4","Carry strep nhi diya gya iske sath","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","","Sound quality is good","https://www.amazon.in/gp/customer-reviews/R3V51U45I4IW4D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 6 January 2023","Style name: 1200Colour: Black"
"India",,"2023-02-12","true","16","B08PDGRR32","5","Sound is not clear in full volumes I think money is enough but the quality is not enough and the bluetooth indicator or level of charge suddenly increase and decrease The cover or cloth materials is not good it is not stiky.","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","","Honestly reviewing about boat 1200.","https://www.amazon.in/gp/customer-reviews/R13AWPERT9XEWB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 12 February 2023","Style name: 1200Colour: Blue"
"India",,"2023-01-05","true","17","B08PDGRR32","4","Go for it","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","","Value for money","https://www.amazon.in/gp/customer-reviews/R2L77QAGCQG31W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 5 January 2023","Style name: 1200Colour: Black"
"India",,"2022-12-18","true","18","B08PDGRR32","4","Bought this for my mother who is used to play devotional songs in the morning... Good sound. For film songs reasonable bass. Battery lasts for about 7 Hrs as in specs..But since control buttons are total black difficult to identify which button for what.","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","4 people found this helpful","Good product. Value for money","https://www.amazon.in/gp/customer-reviews/REMI9TIKT3TB7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 18 December 2022","Style name: 1200Colour: Blue"
"India",,"2023-01-04","true","19","B08PDGRR32","5","BoAt Stone 1200 Speaker खतरनाक है खतरनाक मै इस स्पीकर को और स्पीकर जहाँ - जहाँ गया है वहाँ पर इस स्पीकर ने अपना एक अलग से पहचान बनाया है। जब स्पीकर बजता है और उसमे से जो तभाई वाला बैस निकलता है सुन और महसूस करके बस यही कहता बडा बवाल चीज है रे, फिर भी किसी मे तगड़ा खुभी हो और उस मे एक भी कमी न हो ऐसा नही हो सकता ऐसा ही इसमें है मै जब कभी स्पीकर को लगभग 20 - 30  अवाज या वाल्यूम मे कभी सुनता हू तो इस स्पीकर से एक प्रकार का ( हीस ) जैसा अवाज आता है जो बहुत ही बेकार सा मुझको लगता है।","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","One person found this helpful","फाडु स्पीकर🎶🎶🎶🎶🎶⚡⚡💯💯","https://www.amazon.in/gp/customer-reviews/R3Q5L13LKVI3AQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 4 January 2023","Style name: 1200Colour: Maroon"
"India",,"2022-12-18","true","20","B08PDGRR32","4","The product is amazing in this rate but the battery life could be more extended.","https://m.media-amazon.com/images/I/710vuzQV3AL._SY88.jpg","https://m.media-amazon.com/images/I/71mOWHwvucL._SY88.jpg","https://m.media-amazon.com/images/I/812LaPWl-rL._SY88.jpg","https://m.media-amazon.com/images/I/81NWEuJ45lL._SY88.jpg","","Not long lasting","https://www.amazon.in/gp/customer-reviews/R6PASDKIX3ZX9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08PDGRR32","Reviewed in India on 18 December 2022","Style name: 1200Colour: Black"
