"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"India",,"2022-12-30","true","21","B0949SBKMP","4","","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"One person found this helpful","The Blue color is worst. BUY RED ONE","https://www.amazon.in/gp/customer-reviews/R37BU4XVJNNTLH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 30 December 2022","Colour: Galaxy BluePattern name: Smartwatch"
"India",,"2022-12-29","true","22","B0949SBKMP","4","Amazing look","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"","Design very good","https://www.amazon.in/gp/customer-reviews/R8Q0FKDLJ9B8L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 29 December 2022","Colour: Lightning BlackPattern name: Smartwatch"
"India",,"2023-01-01","true","23","B0949SBKMP","4","Super","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"2 people found this helpful","Excellent👍💯","https://www.amazon.in/gp/customer-reviews/RAYDUICJELIOP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 1 January 2023","Colour: Galaxy BluePattern name: Smartwatch"
"India",,"2022-12-22","true","24","B0949SBKMP","4","Screen refresh rate is bit low ,but a great product for this price !","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"","Its worth it","https://www.amazon.in/gp/customer-reviews/R38C74PL5UIY1Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 22 December 2022","Colour: Lightning BlackPattern name: Smartwatch"
"India",,"2022-12-23","true","25","B0949SBKMP","4","Looking and battery backup very good..","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"","Average quality","https://www.amazon.in/gp/customer-reviews/R2TLKWN1S1N5GB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 23 December 2022","Colour: Lightning BlackPattern name: Smartwatch"
"India",,"2022-12-28","true","26","B0949SBKMP","4","Best product","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"One person found this helpful","Very nice","https://www.amazon.in/gp/customer-reviews/R211TH789OFH2F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 28 December 2022","Colour: Lightning BlackPattern name: Smartwatch"
"India",,"2022-12-23","true","27","B0949SBKMP","4","Woke up sensor is not working properly","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"One person found this helpful","Sensor is not good","https://www.amazon.in/gp/customer-reviews/R3LT9PLLU81A1S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 23 December 2022","Colour: Lightning BlackPattern name: Smartwatch"
"India",,"2023-02-02","true","28","B0949SBKMP","3","You can add only 1 watch faces from 170+. Rest of 7 faces are permanent. You can't change them.","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"One person found this helpful","Good but accuracy is low.","https://www.amazon.in/gp/customer-reviews/R3JV6PMNR1FLQA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 2 February 2023","Colour: Galaxy BluePattern name: Smartwatch"
"India",,"2023-02-17","true","29","B0949SBKMP","5","It is my 6th watch of Boat Brand apart from other products I like this due to round dial and a clear display.The watch has a very sturdy looks, slim in design with accurate BPM monitorings and also it provides all accurate data for fitness trackers as well.The thing team can improve is displaying a Boat logo while switching on a watch. Aslo including an SOS, shut down and restart option before switching off screen.","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"2 people found this helpful","Boat FLASH: value for money","https://www.amazon.in/gp/customer-reviews/R2YASBUZIR7B16/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 17 February 2023","Colour: Moon RedPattern name: Smartwatch"
"India",,"2023-01-31","true","30","B0949SBKMP","3","It's depends on watch ,when it will connect or disconnect.When I am wearing the watch it's got disconnected with no response.","https://m.media-amazon.com/images/I/615xQV8mNDL._SY88.jpg","https://m.media-amazon.com/images/I/61Ndf0Nq62L._SY88.jpg","https://m.media-amazon.com/images/I/61nWAW5VZzL._SY88.jpg","https://m.media-amazon.com/images/I/613lcS2ybQL._SY88.jpg","https://m.media-amazon.com/images/I/61OvdeR2JDL._SY88.jpg","https://m.media-amazon.com/images/I/61nHrSno2xL._SY88.jpg","https://m.media-amazon.com/images/I/51YdwWgHowL._SY88.jpg","https://m.media-amazon.com/images/I/718gCip6IdL._SY88.jpg","https://m.media-amazon.com/images/I/71AkTNsDfDL._SY88.jpg","https://m.media-amazon.com/images/I/71LmtYYmmrL._SY88.jpg","https://m.media-amazon.com/images/I/71P8dH7q-HL._SY88.jpg","https://m.media-amazon.com/images/I/71rMGrnEihL._SY88.jpg",,"","Always disconnected","https://www.amazon.in/gp/customer-reviews/R3PADODS4EPY56/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0949SBKMP","Reviewed in India on 31 January 2023","Colour: Lightning BlackPattern name: Smartwatch"
